timesteps,episode_reward,episode_length
96.0,-9.892072,96.0
192.0,-11.84207,96.0
288.0,-12.92787,96.0
384.0,-11.818636,96.0
480.0,-12.86976,96.0
576.0,-12.512688,96.0
672.0,-11.311742,96.0
768.0,-9.734404,96.0
864.0,-7.495119,96.0
960.0,-11.326657,96.0
1056.0,-10.356901,96.0
1152.0,-9.105961,96.0
1248.0,-13.564344,96.0
1344.0,-12.968686,96.0
1440.0,-12.809661,96.0
1536.0,-13.428286,96.0
1632.0,-12.419306,96.0
1728.0,-12.92929,96.0
1824.0,-13.36529,96.0
1920.0,-12.715492,96.0
2016.0,-10.241959,96.0
2112.0,-11.849037,96.0
2208.0,-13.293647,96.0
2304.0,-12.339422,96.0
2400.0,-12.827069,96.0
2496.0,-13.449563,96.0
2592.0,-13.165806,96.0
2688.0,-13.276336,96.0
2784.0,-12.388444,96.0
2880.0,-11.631201,96.0
2976.0,-11.148827,96.0
3072.0,-12.917377,96.0
3168.0,-10.56491,96.0
3264.0,-9.447224,96.0
3360.0,-13.539586,96.0
3456.0,-10.034686,96.0
3552.0,-12.128954,96.0
3648.0,-12.878655,96.0
3744.0,-13.673414,96.0
3840.0,-12.933537,96.0
3936.0,-11.815681,96.0
4032.0,-12.399256,96.0
4128.0,-10.254849,96.0
4224.0,-9.823131,96.0
4320.0,-12.646102,96.0
4416.0,-13.267313,96.0
4512.0,-13.625217,96.0
4608.0,-10.945523,96.0
4704.0,-12.762349,96.0
4800.0,-11.62861,96.0
4896.0,-11.381897,96.0
4992.0,-12.096469,96.0
5088.0,-13.174364,96.0
5184.0,-11.967158,96.0
5280.0,-12.875048,96.0
5376.0,-11.942621,96.0
5472.0,-13.821764,96.0
5568.0,-11.879063,96.0
5664.0,-12.610414,96.0
5760.0,-10.984628,96.0
5856.0,-10.331138,96.0
5952.0,-13.296737,96.0
6048.0,-12.518266,96.0
6144.0,-10.206112,96.0
6240.0,-11.441095,96.0
6336.0,-12.70352,96.0
6432.0,-11.876765,96.0
6528.0,-13.176829,96.0
6624.0,-13.336075,96.0
6720.0,-11.513355,96.0
6816.0,-9.549389,96.0
6912.0,-13.376662,96.0
7008.0,-12.037469,96.0
7104.0,-10.084468,96.0
7200.0,-12.217819,96.0
7296.0,-13.666412,96.0
7392.0,-12.963572,96.0
7488.0,-10.113052,96.0
7584.0,-13.076561,96.0
7680.0,-12.810711,96.0
7776.0,-12.926705,96.0
7872.0,-12.340849,96.0
7968.0,-12.784353,96.0
8064.0,-10.901778,96.0
8160.0,-12.537731,96.0
8256.0,-9.131845,96.0
8352.0,-8.331559,96.0
8448.0,-11.861481,96.0
8544.0,-11.940555,96.0
8640.0,-12.592684,96.0
8736.0,-12.706616,96.0
8832.0,-9.395221,96.0
8928.0,-12.570701,96.0
9024.0,-9.176773,96.0
9120.0,-12.206913,96.0
9216.0,-13.340757,96.0
9312.0,-7.364485,96.0
9408.0,-12.319713,96.0
9504.0,-10.818309,96.0
9600.0,-9.317434,96.0
9696.0,-12.804057,96.0
9792.0,-12.429012,96.0
9888.0,-12.651071,96.0
9984.0,-12.770526,96.0
10080.0,-10.073539,96.0
10176.0,-11.387834,96.0
10272.0,-11.780141,96.0
10368.0,-13.264994,96.0
10464.0,-12.13438,96.0
10560.0,-13.441186,96.0
10656.0,-11.107483,96.0
10752.0,-13.587863,96.0
10848.0,-13.443452,96.0
10944.0,-11.036371,96.0
11040.0,-10.981671,96.0
11136.0,-10.781441,96.0
11232.0,-9.830646,96.0
11328.0,-13.255112,96.0
11424.0,-9.480691,96.0
11520.0,-12.236176,96.0
11616.0,-12.578279,96.0
11712.0,-11.891908,96.0
11808.0,-9.375533,96.0
11904.0,-13.168245,96.0
12000.0,-12.901708,96.0
12096.0,-10.70789,96.0
12192.0,-12.683391,96.0
12288.0,-11.219832,96.0
12384.0,-12.720353,96.0
12480.0,-12.668207,96.0
12576.0,-12.121625,96.0
12672.0,-13.311228,96.0
12768.0,-12.569434,96.0
12864.0,-9.791441,96.0
12960.0,-10.844952,96.0
13056.0,-12.232572,96.0
13152.0,-13.459578,96.0
13248.0,-10.292097,96.0
13344.0,-11.363633,96.0
13440.0,-12.878919,96.0
13536.0,-9.01351,96.0
13632.0,-13.013308,96.0
13728.0,-13.156557,96.0
13824.0,-8.873869,96.0
13920.0,-12.851598,96.0
14016.0,-9.563145,96.0
14112.0,-9.776952,96.0
14208.0,-12.314242,96.0
14304.0,-9.84137,96.0
14400.0,-12.380714,96.0
14496.0,-7.805265,96.0
14592.0,-11.087899,96.0
14688.0,-9.677042,96.0
14784.0,-9.592277,96.0
14880.0,-12.270495,96.0
14976.0,-9.0843,96.0
15072.0,-12.092505,96.0
15168.0,-9.60748,96.0
15264.0,-10.512462,96.0
15360.0,-13.254862,96.0
15456.0,-13.485629,96.0
15552.0,-12.746014,96.0
15648.0,-10.310935,96.0
15744.0,-10.730206,96.0
15840.0,-10.88366,96.0
15936.0,-12.7046,96.0
16032.0,-13.572617,96.0
16128.0,-8.80675,96.0
16224.0,-10.304649,96.0
16320.0,-13.533197,96.0
16416.0,-11.911878,96.0
16512.0,-13.116729,96.0
16608.0,-12.332665,96.0
16704.0,-12.682011,96.0
16800.0,-11.223932,96.0
16896.0,-10.056591,96.0
16992.0,-10.017388,96.0
17088.0,-12.405116,96.0
17184.0,-9.1483,96.0
17280.0,-12.529977,96.0
17376.0,-10.688991,96.0
17472.0,-12.662118,96.0
17568.0,-12.849518,96.0
17664.0,-10.051845,96.0
17760.0,-12.345442,96.0
17856.0,-10.957031,96.0
17952.0,-11.258783,96.0
18048.0,-12.579746,96.0
18144.0,-12.473972,96.0
18240.0,-12.244873,96.0
18336.0,-11.331877,96.0
18432.0,-9.917403,96.0
18528.0,-11.450568,96.0
18624.0,-9.418709,96.0
18720.0,-11.555692,96.0
18816.0,-11.129148,96.0
18912.0,-13.434681,96.0
19008.0,-10.343676,96.0
19104.0,-12.606327,96.0
19200.0,-12.484925,96.0
19296.0,-12.901866,96.0
19392.0,-12.726154,96.0
19488.0,-12.897056,96.0
19584.0,-12.583896,96.0
19680.0,-12.468216,96.0
19776.0,-11.616847,96.0
19872.0,-11.223025,96.0
19968.0,-13.528212,96.0
20064.0,-10.135041,96.0
20160.0,-11.46398,96.0
20256.0,-12.793481,96.0
20352.0,-13.677876,96.0
20448.0,-13.091265,96.0
20544.0,-12.979631,96.0
20640.0,-12.438903,96.0
20736.0,-11.193917,96.0
20832.0,-12.01308,96.0
20928.0,-8.872606,96.0
21024.0,-11.830998,96.0
21120.0,-12.219344,96.0
21216.0,-13.006738,96.0
21312.0,-11.593663,96.0
21408.0,-10.011886,96.0
21504.0,-9.921601,96.0
21600.0,-9.696007,96.0
21696.0,-11.310152,96.0
21792.0,-13.418355,96.0
21888.0,-12.493089,96.0
21984.0,-10.608012,96.0
22080.0,-12.097259,96.0
22176.0,-11.487972,96.0
22272.0,-13.034306,96.0
22368.0,-10.363216,96.0
22464.0,-12.369297,96.0
22560.0,-13.019119,96.0
22656.0,-12.515605,96.0
22752.0,-12.983758,96.0
22848.0,-12.556323,96.0
22944.0,-8.076906,96.0
23040.0,-12.980139,96.0
23136.0,-12.054084,96.0
23232.0,-12.552696,96.0
23328.0,-11.977707,96.0
23424.0,-12.767466,96.0
23520.0,-12.115454,96.0
23616.0,-12.31252,96.0
23712.0,-9.955031,96.0
23808.0,-13.382301,96.0
23904.0,-13.644967,96.0
24000.0,-13.157768,96.0
24096.0,-13.404431,96.0
24192.0,-9.623328,96.0
24288.0,-9.796955,96.0
24384.0,-13.37439,96.0
24480.0,-12.798704,96.0
24576.0,-13.27445,96.0
24672.0,-12.919191,96.0
24768.0,-13.416653,96.0
24864.0,-10.367273,96.0
24960.0,-11.9543,96.0
25056.0,-12.329722,96.0
25152.0,-10.641699,96.0
25248.0,-13.753883,96.0
25344.0,-11.307987,96.0
25440.0,-10.08815,96.0
25536.0,-11.003629,96.0
25632.0,-12.844507,96.0
25728.0,-12.240671,96.0
25824.0,-12.659072,96.0
25920.0,-13.517294,96.0
26016.0,-12.415579,96.0
26112.0,-10.24357,96.0
26208.0,-12.317288,96.0
26304.0,-12.383105,96.0
26400.0,-10.143188,96.0
26496.0,-12.351472,96.0
26592.0,-10.83247,96.0
26688.0,-12.27956,96.0
26784.0,-13.384126,96.0
26880.0,-13.273875,96.0
