timesteps,episode_reward,episode_length
96.0,-17.019021,96.0
192.0,-14.789254,96.0
288.0,-12.776609,96.0
384.0,-15.119717,96.0
480.0,-14.11747,96.0
576.0,-12.557763,96.0
672.0,-11.48165,96.0
768.0,-12.751642,96.0
864.0,-13.900056,96.0
960.0,-15.341849,96.0
1056.0,-13.262554,96.0
1152.0,-12.633789,96.0
1248.0,-13.932022,96.0
1344.0,-13.642046,96.0
1440.0,-12.605983,96.0
1536.0,-14.003664,96.0
1632.0,-14.327184,96.0
1728.0,-13.747446,96.0
1824.0,-14.146437,96.0
1920.0,-12.556184,96.0
2016.0,-14.960272,96.0
2112.0,-13.874475,96.0
2208.0,-12.799339,96.0
2304.0,-13.791947,96.0
2400.0,-12.669478,96.0
2496.0,-12.459307,96.0
2592.0,-16.936488,96.0
2688.0,-14.84406,96.0
2784.0,-14.196274,96.0
2880.0,-15.703735,96.0
2976.0,-14.986582,96.0
3072.0,-13.534736,96.0
3168.0,-14.312891,96.0
3264.0,-13.000282,96.0
3360.0,-12.770316,96.0
3456.0,-14.152006,96.0
3552.0,-12.74041,96.0
3648.0,-13.806903,96.0
3744.0,-13.223239,96.0
3840.0,-10.874224,96.0
3936.0,-13.341423,96.0
4032.0,-10.523238,96.0
4128.0,-13.772967,96.0
4224.0,-13.013058,96.0
4320.0,-13.777402,96.0
4416.0,-11.777108,96.0
4512.0,-13.565724,96.0
4608.0,-9.469386,96.0
4704.0,-13.330479,96.0
4800.0,-12.933918,96.0
4896.0,-12.582844,96.0
4992.0,-13.667956,96.0
5088.0,-16.672775,96.0
5184.0,-13.629279,96.0
5280.0,-10.769601,96.0
5376.0,-12.390332,96.0
5472.0,-14.462368,96.0
5568.0,-10.944476,96.0
5664.0,-13.81289,96.0
5760.0,-11.512687,96.0
5856.0,-12.651972,96.0
5952.0,-14.307412,96.0
6048.0,-13.617795,96.0
6144.0,-13.616658,96.0
6240.0,-14.460654,96.0
6336.0,-11.682037,96.0
6432.0,-13.521285,96.0
6528.0,-12.479869,96.0
6624.0,-13.637252,96.0
6720.0,-13.992877,96.0
6816.0,-14.279369,96.0
6912.0,-15.024598,96.0
7008.0,-13.16708,96.0
7104.0,-13.257134,96.0
7200.0,-13.426853,96.0
7296.0,-10.742927,96.0
7392.0,-10.828997,96.0
7488.0,-14.739518,96.0
7584.0,-12.813793,96.0
7680.0,-14.97217,96.0
7776.0,-10.752157,96.0
7872.0,-11.319819,96.0
7968.0,-12.120476,96.0
8064.0,-15.359628,96.0
8160.0,-16.401208,96.0
8256.0,-13.651377,96.0
8352.0,-14.333979,96.0
8448.0,-12.79408,96.0
8544.0,-15.510636,96.0
8640.0,-14.204503,96.0
8736.0,-12.848238,96.0
8832.0,-11.096601,96.0
8928.0,-14.000856,96.0
9024.0,-16.150738,96.0
9120.0,-16.416082,96.0
9216.0,-12.74459,96.0
9312.0,-17.034312,96.0
9408.0,-11.77476,96.0
9504.0,-12.650518,96.0
9600.0,-12.947837,96.0
9696.0,-15.73982,96.0
9792.0,-12.169346,96.0
9888.0,-14.830547,96.0
9984.0,-13.138507,96.0
10080.0,-12.674134,96.0
10176.0,-12.923168,96.0
10272.0,-13.488004,96.0
10368.0,-15.065564,96.0
10464.0,-13.574754,96.0
10560.0,-13.275397,96.0
10656.0,-13.22302,96.0
10752.0,-12.382034,96.0
10848.0,-14.839093,96.0
10944.0,-12.522352,96.0
11040.0,-14.441531,96.0
11136.0,-14.729195,96.0
11232.0,-12.503166,96.0
11328.0,-14.388992,96.0
11424.0,-13.755247,96.0
11520.0,-12.515374,96.0
11616.0,-13.285476,96.0
11712.0,-12.490143,96.0
11808.0,-13.569377,96.0
11904.0,-15.987935,96.0
12000.0,-14.837017,96.0
12096.0,-10.976791,96.0
12192.0,-13.444225,96.0
12288.0,-12.764885,96.0
12384.0,-13.7813,96.0
12480.0,-13.417004,96.0
12576.0,-13.194585,96.0
12672.0,-12.164997,96.0
12768.0,-16.167799,96.0
12864.0,-13.265611,96.0
12960.0,-11.270185,96.0
13056.0,-15.213711,96.0
13152.0,-12.934411,96.0
13248.0,-14.020339,96.0
13344.0,-10.820559,96.0
13440.0,-14.652717,96.0
13536.0,-12.475412,96.0
13632.0,-13.196275,96.0
13728.0,-13.316394,96.0
13824.0,-10.416304,96.0
13920.0,-12.123971,96.0
14016.0,-14.483358,96.0
14112.0,-14.255197,96.0
14208.0,-13.712762,96.0
