timesteps,episode_reward,episode_length
96.0,-12.828947,96.0
192.0,-12.267357,96.0
288.0,-11.759822,96.0
384.0,-11.461591,96.0
480.0,-10.533652,96.0
576.0,-11.928733,96.0
672.0,-13.80731,96.0
768.0,-12.688055,96.0
864.0,-11.411138,96.0
960.0,-10.531294,96.0
1056.0,-12.726526,96.0
1152.0,-12.613713,96.0
1248.0,-13.672739,96.0
1344.0,-11.715818,96.0
1440.0,-12.204266,96.0
1536.0,-12.712184,96.0
1632.0,-11.617082,96.0
1728.0,-11.261942,96.0
1824.0,-13.151533,96.0
1920.0,-14.668231,96.0
2016.0,-12.758783,96.0
2112.0,-11.52207,96.0
2208.0,-12.367861,96.0
2304.0,-10.565767,96.0
2400.0,-13.77605,96.0
2496.0,-13.463482,96.0
2592.0,-14.672506,96.0
2688.0,-11.941241,96.0
2784.0,-13.003537,96.0
2880.0,-10.55648,96.0
2976.0,-12.843616,96.0
3072.0,-12.460838,96.0
3168.0,-13.28827,96.0
3264.0,-11.454767,96.0
3360.0,-12.304974,96.0
3456.0,-13.046283,96.0
3552.0,-12.049544,96.0
3648.0,-11.126658,96.0
3744.0,-12.106766,96.0
3840.0,-11.157837,96.0
3936.0,-13.767367,96.0
4032.0,-10.998792,96.0
4128.0,-11.899325,96.0
4224.0,-11.95869,96.0
4320.0,-11.708887,96.0
4416.0,-12.215318,96.0
4512.0,-12.424946,96.0
4608.0,-9.211252,96.0
4704.0,-10.62135,96.0
4800.0,-9.33216,96.0
4896.0,-12.047405,96.0
4992.0,-12.036222,96.0
5088.0,-11.592371,96.0
5184.0,-12.497647,96.0
5280.0,-11.601423,96.0
5376.0,-12.382128,96.0
5472.0,-12.589849,96.0
5568.0,-11.850083,96.0
5664.0,-12.957491,96.0
5760.0,-10.855068,96.0
5856.0,-11.480197,96.0
5952.0,-10.942295,96.0
6048.0,-13.096378,96.0
6144.0,-10.100439,96.0
6240.0,-12.33513,96.0
6336.0,-11.028105,96.0
6432.0,-11.206145,96.0
6528.0,-12.035757,96.0
6624.0,-13.002326,96.0
6720.0,-12.645734,96.0
6816.0,-11.316573,96.0
6912.0,-11.707272,96.0
7008.0,-11.347678,96.0
7104.0,-11.366872,96.0
7200.0,-10.462068,96.0
7296.0,-12.49846,96.0
7392.0,-12.593542,96.0
7488.0,-8.051817,96.0
7584.0,-11.715953,96.0
7680.0,-11.655142,96.0
7776.0,-12.377684,96.0
7872.0,-11.75457,96.0
7968.0,-10.85021,96.0
8064.0,-14.119743,96.0
8160.0,-11.485789,96.0
8256.0,-11.038547,96.0
8352.0,-12.302506,96.0
8448.0,-13.787421,96.0
8544.0,-12.881871,96.0
8640.0,-11.44573,96.0
8736.0,-11.303388,96.0
8832.0,-9.954016,96.0
8928.0,-11.256431,96.0
9024.0,-12.457123,96.0
9120.0,-11.740702,96.0
9216.0,-11.793764,96.0
9312.0,-12.630254,96.0
9408.0,-11.745428,96.0
9504.0,-12.828266,96.0
9600.0,-11.895691,96.0
9696.0,-12.525672,96.0
9792.0,-11.659778,96.0
9888.0,-11.433263,96.0
9984.0,-12.248465,96.0
10080.0,-11.580799,96.0
10176.0,-11.684861,96.0
10272.0,-11.751942,96.0
10368.0,-11.96154,96.0
10464.0,-12.227306,96.0
10560.0,-11.116145,96.0
10656.0,-12.895988,96.0
10752.0,-11.82497,96.0
10848.0,-10.56113,96.0
10944.0,-10.978305,96.0
11040.0,-12.269844,96.0
11136.0,-12.686058,96.0
11232.0,-11.765066,96.0
11328.0,-11.832692,96.0
11424.0,-12.318185,96.0
11520.0,-10.115209,96.0
11616.0,-7.349951,96.0
11712.0,-10.236349,96.0
11808.0,-12.415571,96.0
11904.0,-10.801835,96.0
12000.0,-11.187605,96.0
12096.0,-10.972182,96.0
12192.0,-11.343952,96.0
12288.0,-11.91568,96.0
12384.0,-10.782651,96.0
12480.0,-12.856379,96.0
12576.0,-12.385882,96.0
12672.0,-10.352205,96.0
12768.0,-12.311267,96.0
12864.0,-12.598042,96.0
12960.0,-10.140182,96.0
13056.0,-13.032058,96.0
13152.0,-9.653981,96.0
13248.0,-11.075526,96.0
13344.0,-11.237145,96.0
13440.0,-10.974902,96.0
13536.0,-12.829986,96.0
13632.0,-11.736996,96.0
13728.0,-12.760506,96.0
13824.0,-11.029233,96.0
13920.0,-9.372676,96.0
14016.0,-10.486265,96.0
14112.0,-12.978388,96.0
14208.0,-12.691565,96.0
14304.0,-12.660475,96.0
14400.0,-10.710492,96.0
14496.0,-11.586611,96.0
14592.0,-11.651703,96.0
14688.0,-11.661152,96.0
14784.0,-11.734839,96.0
14880.0,-13.474491,96.0
14976.0,-12.018663,96.0
15072.0,-10.568959,96.0
15168.0,-10.976373,96.0
15264.0,-10.561786,96.0
15360.0,-12.202738,96.0
15456.0,-8.568719,96.0
15552.0,-9.091172,96.0
15648.0,-10.973772,96.0
15744.0,-12.086251,96.0
15840.0,-13.238702,96.0
15936.0,-13.405009,96.0
16032.0,-10.914854,96.0
16128.0,-11.329279,96.0
16224.0,-12.610489,96.0
16320.0,-11.324275,96.0
16416.0,-12.658041,96.0
16512.0,-11.774861,96.0
16608.0,-11.698184,96.0
16704.0,-11.38403,96.0
16800.0,-11.250574,96.0
16896.0,-12.360036,96.0
16992.0,-11.123251,96.0
17088.0,-12.772293,96.0
17184.0,-11.867468,96.0
17280.0,-9.725089,96.0
17376.0,-13.207587,96.0
17472.0,-12.086606,96.0
17568.0,-10.391566,96.0
17664.0,-11.441455,96.0
17760.0,-11.437986,96.0
17856.0,-12.363184,96.0
17952.0,-10.814449,96.0
18048.0,-10.759556,96.0
18144.0,-12.059286,96.0
18240.0,-12.707938,96.0
18336.0,-11.192556,96.0
18432.0,-12.746007,96.0
18528.0,-11.911022,96.0
18624.0,-12.081171,96.0
18720.0,-10.509703,96.0
18816.0,-12.525754,96.0
18912.0,-12.830765,96.0
19008.0,-12.431515,96.0
19104.0,-11.888543,96.0
19200.0,-10.978289,96.0
19296.0,-12.300032,96.0
19392.0,-12.021002,96.0
19488.0,-13.347776,96.0
19584.0,-12.126833,96.0
19680.0,-11.145421,96.0
19776.0,-9.671443,96.0
19872.0,-12.578165,96.0
19968.0,-12.571256,96.0
20064.0,-11.503183,96.0
20160.0,-11.915555,96.0
20256.0,-12.520325,96.0
20352.0,-10.859064,96.0
20448.0,-10.857214,96.0
20544.0,-11.14816,96.0
20640.0,-12.894965,96.0
20736.0,-12.665947,96.0
20832.0,-9.428405,96.0
20928.0,-11.701512,96.0
21024.0,-12.655555,96.0
21120.0,-10.774134,96.0
21216.0,-10.323009,96.0
21312.0,-13.278461,96.0
21408.0,-11.775313,96.0
21504.0,-10.344233,96.0
21600.0,-11.006518,96.0
21696.0,-12.44014,96.0
21792.0,-10.00671,96.0
21888.0,-10.657322,96.0
21984.0,-11.162531,96.0
22080.0,-9.388919,96.0
22176.0,-11.59232,96.0
22272.0,-10.57118,96.0
22368.0,-10.326071,96.0
22464.0,-13.015193,96.0
22560.0,-11.702736,96.0
22656.0,-11.747378,96.0
22752.0,-13.18494,96.0
22848.0,-12.706412,96.0
22944.0,-10.27518,96.0
23040.0,-13.10225,96.0
23136.0,-11.770086,96.0
23232.0,-11.675748,96.0
23328.0,-12.731265,96.0
23424.0,-12.001908,96.0
23520.0,-11.958986,96.0
23616.0,-11.081301,96.0
23712.0,-10.221264,96.0
23808.0,-11.882189,96.0
23904.0,-11.558631,96.0
24000.0,-12.374029,96.0
24096.0,-10.569655,96.0
24192.0,-12.657455,96.0
24288.0,-12.741462,96.0
24384.0,-10.203806,96.0
24480.0,-11.82395,96.0
24576.0,-10.347077,96.0
24672.0,-12.277359,96.0
24768.0,-10.949349,96.0
24864.0,-13.571731,96.0
24960.0,-13.652749,96.0
25056.0,-8.527905,96.0
25152.0,-10.747406,96.0
25248.0,-12.551913,96.0
25344.0,-9.245264,96.0
25440.0,-11.050752,96.0
25536.0,-12.01171,96.0
25632.0,-11.925995,96.0
25728.0,-12.847663,96.0
25824.0,-11.012201,96.0
25920.0,-11.717725,96.0
26016.0,-12.648444,96.0
26112.0,-12.31451,96.0
26208.0,-10.161012,96.0
26304.0,-11.171753,96.0
26400.0,-12.187586,96.0
26496.0,-11.2492,96.0
26592.0,-12.340857,96.0
26688.0,-11.414783,96.0
26784.0,-12.679403,96.0
26880.0,-10.429727,96.0
26976.0,-11.535287,96.0
27072.0,-10.814484,96.0
27168.0,-11.832607,96.0
27264.0,-12.081074,96.0
27360.0,-11.606463,96.0
27456.0,-10.979206,96.0
27552.0,-12.012578,96.0
27648.0,-14.494978,96.0
27744.0,-12.374022,96.0
27840.0,-9.610967,96.0
27936.0,-9.013531,96.0
28032.0,-7.991605,96.0
28128.0,-10.111166,96.0
28224.0,-11.756738,96.0
28320.0,-10.103725,96.0
28416.0,-10.831993,96.0
28512.0,-11.826062,96.0
28608.0,-11.981455,96.0
28704.0,-10.998654,96.0
28800.0,-12.16323,96.0
28896.0,-12.21243,96.0
28992.0,-12.300645,96.0
29088.0,-9.226145,96.0
29184.0,-11.968819,96.0
29280.0,-7.557808,96.0
29376.0,-10.648916,96.0
29472.0,-9.951707,96.0
29568.0,-12.258739,96.0
29664.0,-9.97252,96.0
29760.0,-11.84315,96.0
29856.0,-8.880951,96.0
29952.0,-11.775395,96.0
30048.0,-12.594578,96.0
30144.0,-9.490546,96.0
30240.0,-11.670547,96.0
30336.0,-10.060139,96.0
30432.0,-11.48433,96.0
30528.0,-11.641973,96.0
30624.0,-11.04706,96.0
30720.0,-10.42443,96.0
30816.0,-11.730114,96.0
30912.0,-10.91875,96.0
31008.0,-10.810999,96.0
31104.0,-11.373274,96.0
31200.0,-9.668956,96.0
31296.0,-10.921398,96.0
31392.0,-11.700268,96.0
31488.0,-12.518564,96.0
31584.0,-12.598611,96.0
31680.0,-10.584949,96.0
31776.0,-12.724842,96.0
31872.0,-13.109174,96.0
31968.0,-6.960198,96.0
32064.0,-12.622676,96.0
32160.0,-10.549543,96.0
32256.0,-7.200802,96.0
32352.0,-12.306615,96.0
32448.0,-7.142297,96.0
32544.0,-10.462434,96.0
32640.0,-10.816034,96.0
32736.0,-12.386938,96.0
32832.0,-11.69812,96.0
32928.0,-10.590783,96.0
33024.0,-9.356118,96.0
33120.0,-11.558287,96.0
33216.0,-12.90109,96.0
33312.0,-12.831274,96.0
33408.0,-11.266322,96.0
33504.0,-11.557524,96.0
33600.0,-11.055906,96.0
33696.0,-12.882485,96.0
33792.0,-10.802885,96.0
33888.0,-9.459058,96.0
33984.0,-12.910699,96.0
34080.0,-9.498016,96.0
34176.0,-11.482316,96.0
34272.0,-10.96013,96.0
34368.0,-11.424445,96.0
34464.0,-8.145025,96.0
34560.0,-10.439204,96.0
34656.0,-12.319917,96.0
34752.0,-13.599809,96.0
34848.0,-11.476252,96.0
34944.0,-13.994649,96.0
35040.0,-9.718674,96.0
35136.0,-10.095967,96.0
35232.0,-9.53947,96.0
35328.0,-11.817923,96.0
35424.0,-10.413756,96.0
35520.0,-11.732088,96.0
35616.0,-10.846269,96.0
35712.0,-11.546028,96.0
35808.0,-11.067959,96.0
35904.0,-7.200543,96.0
36000.0,-11.140217,96.0
36096.0,-14.190868,96.0
36192.0,-12.192135,96.0
36288.0,-11.564447,96.0
36384.0,-12.412026,96.0
36480.0,-11.304892,96.0
36576.0,-8.658985,96.0
36672.0,-11.882867,96.0
36768.0,-12.622713,96.0
36864.0,-11.597044,96.0
36960.0,-6.344459,96.0
37056.0,-11.512724,96.0
37152.0,-13.874657,96.0
37248.0,-11.692831,96.0
37344.0,-12.623155,96.0
37440.0,-10.751989,96.0
37536.0,-11.967292,96.0
37632.0,-11.368107,96.0
37728.0,-6.916313,96.0
37824.0,-9.623371,96.0
37920.0,-10.927803,96.0
38016.0,-6.695866,96.0
38112.0,-11.35409,96.0
38208.0,-11.910589,96.0
38304.0,-12.911188,96.0
38400.0,-10.617144,96.0
38496.0,-11.007773,96.0
38592.0,-13.775534,96.0
38688.0,-6.373813,96.0
38784.0,-12.264542,96.0
38880.0,-11.646684,96.0
38976.0,-7.517889,96.0
39072.0,-6.343676,96.0
39168.0,-11.514523,96.0
39264.0,-6.982105,96.0
39360.0,-7.403937,96.0
39456.0,-12.267843,96.0
39552.0,-11.865351,96.0
39648.0,-8.08446,96.0
39744.0,-11.017943,96.0
39840.0,-10.928457,96.0
39936.0,-7.032487,96.0
40032.0,-9.522582,96.0
40128.0,-10.156426,96.0
