timesteps,episode_reward,episode_length
96.0,-10.374117,96.0
192.0,-12.658601,96.0
288.0,-10.139756,96.0
384.0,-12.754548,96.0
480.0,-13.075303,96.0
576.0,-8.736093,96.0
672.0,-11.215003,96.0
768.0,-12.465233,96.0
864.0,-10.707596,96.0
960.0,-7.671788,96.0
1056.0,-11.155956,96.0
1152.0,-13.154511,96.0
1248.0,-10.262546,96.0
1344.0,-8.989669,96.0
1440.0,-10.893922,96.0
1536.0,-11.127142,96.0
1632.0,-11.318652,96.0
1728.0,-12.486836,96.0
1824.0,-13.147186,96.0
1920.0,-12.052183,96.0
2016.0,-10.362544,96.0
2112.0,-12.848799,96.0
2208.0,-12.352505,96.0
2304.0,-9.463573,96.0
2400.0,-10.811108,96.0
2496.0,-11.36037,96.0
2592.0,-9.407437,96.0
2688.0,-11.424449,96.0
2784.0,-10.926416,96.0
2880.0,-11.260945,96.0
2976.0,-10.403074,96.0
3072.0,-11.517086,96.0
3168.0,-13.201635,96.0
3264.0,-11.518413,96.0
3360.0,-12.063492,96.0
3456.0,-11.627757,96.0
3552.0,-12.093957,96.0
3648.0,-12.68903,96.0
3744.0,-11.478431,96.0
3840.0,-7.911376,96.0
3936.0,-9.783228,96.0
4032.0,-10.778449,96.0
4128.0,-12.975454,96.0
4224.0,-11.458337,96.0
4320.0,-12.137097,96.0
4416.0,-10.414555,96.0
4512.0,-9.98439,96.0
4608.0,-10.673205,96.0
4704.0,-11.796974,96.0
4800.0,-11.664896,96.0
4896.0,-11.175045,96.0
4992.0,-11.811571,96.0
5088.0,-11.14761,96.0
5184.0,-11.512508,96.0
5280.0,-11.067108,96.0
5376.0,-11.365618,96.0
5472.0,-11.628949,96.0
5568.0,-11.76847,96.0
5664.0,-13.356787,96.0
5760.0,-9.227101,96.0
5856.0,-7.071607,96.0
5952.0,-9.554828,96.0
6048.0,-11.807229,96.0
6144.0,-12.550508,96.0
6240.0,-12.043212,96.0
6336.0,-11.199108,96.0
6432.0,-11.846915,96.0
6528.0,-12.389181,96.0
6624.0,-13.605675,96.0
6720.0,-7.919458,96.0
6816.0,-10.315294,96.0
6912.0,-8.795187,96.0
7008.0,-10.053179,96.0
7104.0,-8.507018,96.0
7200.0,-12.376269,96.0
7296.0,-13.258382,96.0
7392.0,-12.931244,96.0
7488.0,-9.462329,96.0
7584.0,-11.668971,96.0
7680.0,-12.523367,96.0
7776.0,-11.659874,96.0
7872.0,-9.101767,96.0
7968.0,-10.834178,96.0
8064.0,-11.031132,96.0
8160.0,-9.761079,96.0
8256.0,-9.175699,96.0
8352.0,-13.068105,96.0
8448.0,-8.368526,96.0
8544.0,-12.402421,96.0
8640.0,-11.034677,96.0
8736.0,-12.683991,96.0
8832.0,-11.012923,96.0
8928.0,-12.193296,96.0
9024.0,-12.630167,96.0
9120.0,-11.778353,96.0
9216.0,-11.440873,96.0
9312.0,-12.049443,96.0
9408.0,-11.569298,96.0
9504.0,-10.320701,96.0
9600.0,-13.268432,96.0
9696.0,-12.962221,96.0
