timesteps,episode_reward,episode_length
96.0,-15.991526,96.0
192.0,-13.716712,96.0
288.0,-16.575273,96.0
384.0,-16.905769,96.0
480.0,-16.241255,96.0
576.0,-11.673206,96.0
672.0,-15.878489,96.0
768.0,-13.381565,96.0
864.0,-16.671859,96.0
960.0,-16.603894,96.0
1056.0,-15.994732,96.0
1152.0,-12.627668,96.0
1248.0,-13.682051,96.0
1344.0,-11.982183,96.0
1440.0,-14.626193,96.0
1536.0,-15.17564,96.0
1632.0,-16.664257,96.0
1728.0,-16.884973,96.0
1824.0,-16.937644,96.0
1920.0,-12.369619,96.0
2016.0,-16.739752,96.0
2112.0,-12.43343,96.0
2208.0,-15.798318,96.0
2304.0,-13.982904,96.0
2400.0,-14.127504,96.0
2496.0,-15.956103,96.0
2592.0,-16.615178,96.0
2688.0,-12.410979,96.0
2784.0,-12.637661,96.0
2880.0,-16.25418,96.0
2976.0,-14.323402,96.0
3072.0,-16.767189,96.0
3168.0,-12.630639,96.0
3264.0,-9.741458,96.0
3360.0,-9.59817,96.0
3456.0,-16.472013,96.0
3552.0,-15.356636,96.0
3648.0,-11.106173,96.0
3744.0,-12.25573,96.0
3840.0,-11.313002,96.0
3936.0,-13.373334,96.0
4032.0,-14.853269,96.0
4128.0,-16.090241,96.0
4224.0,-14.281741,96.0
4320.0,-16.947489,96.0
4416.0,-17.236265,96.0
4512.0,-11.643764,96.0
4608.0,-12.635388,96.0
4704.0,-13.971987,96.0
4800.0,-15.95998,96.0
4896.0,-14.94426,96.0
4992.0,-17.296897,96.0
5088.0,-14.009128,96.0
5184.0,-16.333657,96.0
5280.0,-15.227496,96.0
5376.0,-13.490506,96.0
5472.0,-11.78549,96.0
5568.0,-10.437571,96.0
5664.0,-17.12441,96.0
5760.0,-14.715568,96.0
5856.0,-12.874326,96.0
5952.0,-12.865496,96.0
6048.0,-15.628843,96.0
6144.0,-14.861714,96.0
6240.0,-14.967453,96.0
6336.0,-16.701571,96.0
6432.0,-12.284018,96.0
6528.0,-16.404955,96.0
6624.0,-16.700313,96.0
6720.0,-14.50621,96.0
6816.0,-11.374339,96.0
6912.0,-16.060813,96.0
7008.0,-12.458341,96.0
7104.0,-16.455429,96.0
7200.0,-16.173954,96.0
7296.0,-10.766122,96.0
7392.0,-13.987171,96.0
7488.0,-16.593096,96.0
7584.0,-16.88251,96.0
7680.0,-14.575998,96.0
7776.0,-10.920966,96.0
7872.0,-17.201159,96.0
7968.0,-17.10973,96.0
8064.0,-16.233955,96.0
8160.0,-11.345346,96.0
8256.0,-15.280071,96.0
8352.0,-17.230759,96.0
8448.0,-16.234274,96.0
8544.0,-16.683627,96.0
8640.0,-13.064012,96.0
8736.0,-16.978942,96.0
8832.0,-16.295871,96.0
8928.0,-11.796581,96.0
9024.0,-13.018291,96.0
9120.0,-14.439954,96.0
9216.0,-13.769642,96.0
9312.0,-16.718151,96.0
9408.0,-16.502717,96.0
9504.0,-12.758162,96.0
9600.0,-12.84982,96.0
9696.0,-16.683783,96.0
9792.0,-13.556805,96.0
9888.0,-17.059806,96.0
9984.0,-16.12968,96.0
10080.0,-13.347796,96.0
10176.0,-14.945537,96.0
10272.0,-17.291822,96.0
10368.0,-14.124265,96.0
10464.0,-13.182338,96.0
10560.0,-12.806333,96.0
10656.0,-16.035416,96.0
10752.0,-16.003836,96.0
10848.0,-12.868395,96.0
10944.0,-12.444597,96.0
11040.0,-12.447577,96.0
11136.0,-14.626661,96.0
11232.0,-17.473595,96.0
11328.0,-15.752191,96.0
11424.0,-17.053127,96.0
11520.0,-15.245538,96.0
11616.0,-12.262378,96.0
11712.0,-16.845824,96.0
11808.0,-9.98533,96.0
11904.0,-16.550305,96.0
12000.0,-12.423216,96.0
12096.0,-16.882056,96.0
12192.0,-17.260533,96.0
12288.0,-13.709454,96.0
12384.0,-16.356961,96.0
12480.0,-14.281932,96.0
12576.0,-12.411944,96.0
12672.0,-13.784112,96.0
12768.0,-15.054383,96.0
12864.0,-13.739939,96.0
12960.0,-16.57747,96.0
13056.0,-13.009006,96.0
13152.0,-13.161165,96.0
13248.0,-11.54076,96.0
13344.0,-13.137839,96.0
13440.0,-16.274767,96.0
13536.0,-16.25308,96.0
13632.0,-11.16612,96.0
13728.0,-16.418862,96.0
13824.0,-13.779985,96.0
13920.0,-15.500446,96.0
14016.0,-15.12146,96.0
14112.0,-11.810505,96.0
14208.0,-17.140944,96.0
14304.0,-12.768043,96.0
14400.0,-16.379559,96.0
14496.0,-17.675961,96.0
14592.0,-15.547993,96.0
14688.0,-16.916354,96.0
14784.0,-9.524918,96.0
14880.0,-16.357123,96.0
14976.0,-14.283871,96.0
15072.0,-10.665662,96.0
15168.0,-16.204128,96.0
15264.0,-16.787027,96.0
15360.0,-14.95965,96.0
15456.0,-15.597871,96.0
15552.0,-14.479227,96.0
15648.0,-16.897421,96.0
15744.0,-15.015605,96.0
15840.0,-17.035649,96.0
15936.0,-15.488247,96.0
16032.0,-13.098867,96.0
16128.0,-13.752939,96.0
16224.0,-15.055445,96.0
16320.0,-16.478436,96.0
16416.0,-9.924366,96.0
16512.0,-14.542412,96.0
16608.0,-13.074806,96.0
16704.0,-10.68645,96.0
16800.0,-10.475741,96.0
16896.0,-14.988188,96.0
16992.0,-15.91944,96.0
17088.0,-12.467159,96.0
17184.0,-15.56182,96.0
17280.0,-14.089133,96.0
17376.0,-10.359178,96.0
17472.0,-14.759997,96.0
17568.0,-16.081641,96.0
17664.0,-14.314353,96.0
17760.0,-10.068399,96.0
17856.0,-13.367887,96.0
17952.0,-17.227368,96.0
18048.0,-10.713852,96.0
18144.0,-11.797026,96.0
18240.0,-15.807616,96.0
18336.0,-15.862499,96.0
18432.0,-13.769653,96.0
18528.0,-16.99578,96.0
18624.0,-14.314935,96.0
18720.0,-16.343644,96.0
18816.0,-13.890327,96.0
18912.0,-15.769793,96.0
19008.0,-10.645603,96.0
19104.0,-16.142635,96.0
19200.0,-16.456944,96.0
19296.0,-12.77906,96.0
19392.0,-15.859806,96.0
19488.0,-16.051241,96.0
19584.0,-16.229015,96.0
19680.0,-10.061178,96.0
19776.0,-10.955531,96.0
19872.0,-13.543513,96.0
19968.0,-15.456094,96.0
20064.0,-12.827923,96.0
20160.0,-15.568166,96.0
20256.0,-16.671802,96.0
20352.0,-15.596331,96.0
20448.0,-16.362597,96.0
20544.0,-16.723654,96.0
20640.0,-16.988193,96.0
20736.0,-16.96027,96.0
20832.0,-15.713166,96.0
20928.0,-15.20528,96.0
21024.0,-16.995884,96.0
21120.0,-16.060539,96.0
21216.0,-16.853672,96.0
21312.0,-16.202709,96.0
21408.0,-12.385911,96.0
21504.0,-16.965168,96.0
21600.0,-17.027012,96.0
21696.0,-14.244313,96.0
21792.0,-16.192915,96.0
21888.0,-15.96956,96.0
21984.0,-12.942724,96.0
22080.0,-13.194638,96.0
22176.0,-12.636086,96.0
22272.0,-14.475684,96.0
22368.0,-11.981024,96.0
22464.0,-16.670259,96.0
22560.0,-13.884358,96.0
22656.0,-13.030295,96.0
22752.0,-11.642942,96.0
22848.0,-11.451963,96.0
22944.0,-16.435406,96.0
23040.0,-16.899591,96.0
23136.0,-16.263399,96.0
23232.0,-16.065537,96.0
23328.0,-16.342807,96.0
23424.0,-16.078887,96.0
23520.0,-16.370768,96.0
23616.0,-11.65546,96.0
23712.0,-9.777094,96.0
23808.0,-13.130054,96.0
23904.0,-10.842844,96.0
24000.0,-13.14536,96.0
24096.0,-12.4138,96.0
24192.0,-11.841111,96.0
24288.0,-16.297308,96.0
24384.0,-16.641355,96.0
24480.0,-13.893666,96.0
24576.0,-12.277306,96.0
24672.0,-16.473801,96.0
24768.0,-14.042145,96.0
24864.0,-13.046474,96.0
24960.0,-16.487323,96.0
25056.0,-14.762311,96.0
25152.0,-16.804435,96.0
25248.0,-12.76252,96.0
25344.0,-15.666591,96.0
25440.0,-13.438685,96.0
25536.0,-16.406092,96.0
25632.0,-16.147248,96.0
25728.0,-16.970594,96.0
25824.0,-14.463236,96.0
25920.0,-14.056633,96.0
26016.0,-16.533745,96.0
26112.0,-14.275243,96.0
26208.0,-12.594767,96.0
26304.0,-13.226668,96.0
26400.0,-12.496879,96.0
26496.0,-10.659281,96.0
26592.0,-14.946033,96.0
26688.0,-16.561725,96.0
26784.0,-11.085943,96.0
26880.0,-16.826949,96.0
26976.0,-15.349586,96.0
27072.0,-15.353607,96.0
27168.0,-13.124304,96.0
27264.0,-14.671659,96.0
27360.0,-15.951438,96.0
27456.0,-15.974667,96.0
27552.0,-17.335076,96.0
27648.0,-12.145449,96.0
27744.0,-16.406712,96.0
27840.0,-16.698587,96.0
27936.0,-15.560211,96.0
28032.0,-16.189357,96.0
28128.0,-14.568186,96.0
28224.0,-14.383896,96.0
28320.0,-17.179737,96.0
28416.0,-16.642597,96.0
28512.0,-12.920477,96.0
28608.0,-16.479604,96.0
28704.0,-12.597498,96.0
28800.0,-13.345973,96.0
28896.0,-12.27665,96.0
28992.0,-11.330764,96.0
29088.0,-13.080933,96.0
29184.0,-16.366784,96.0
29280.0,-14.56126,96.0
29376.0,-11.721925,96.0
29472.0,-13.93174,96.0
29568.0,-14.168484,96.0
29664.0,-15.83508,96.0
29760.0,-15.185395,96.0
29856.0,-13.258341,96.0
29952.0,-12.810248,96.0
30048.0,-15.333972,96.0
30144.0,-10.392254,96.0
30240.0,-11.50078,96.0
30336.0,-15.913971,96.0
30432.0,-16.053774,96.0
30528.0,-16.685937,96.0
30624.0,-16.224001,96.0
