timesteps,episode_reward,episode_length
96.0,-12.730897,96.0
192.0,-9.003731,96.0
288.0,-12.063657,96.0
384.0,-11.373831,96.0
480.0,-9.862783,96.0
576.0,-11.053443,96.0
672.0,-11.75584,96.0
768.0,-12.330377,96.0
864.0,-12.3786,96.0
960.0,-11.539445,96.0
1056.0,-11.942257,96.0
1152.0,-12.430237,96.0
1248.0,-10.610623,96.0
1344.0,-11.085165,96.0
1440.0,-11.781417,96.0
1536.0,-10.316464,96.0
1632.0,-11.494275,96.0
1728.0,-10.547283,96.0
1824.0,-12.1143,96.0
1920.0,-9.8428,96.0
2016.0,-7.738582,96.0
2112.0,-10.25496,96.0
2208.0,-12.224654,96.0
2304.0,-9.472903,96.0
2400.0,-12.392818,96.0
2496.0,-11.311803,96.0
2592.0,-11.692661,96.0
2688.0,-12.346916,96.0
2784.0,-10.756677,96.0
2880.0,-10.710243,96.0
2976.0,-9.722759,96.0
3072.0,-12.611845,96.0
3168.0,-11.06346,96.0
3264.0,-10.534151,96.0
3360.0,-12.102204,96.0
3456.0,-11.965987,96.0
3552.0,-11.307482,96.0
3648.0,-12.30429,96.0
3744.0,-12.109179,96.0
3840.0,-10.09305,96.0
3936.0,-10.905199,96.0
4032.0,-11.754638,96.0
4128.0,-11.86194,96.0
4224.0,-10.792204,96.0
4320.0,-11.503924,96.0
4416.0,-11.859131,96.0
4512.0,-10.011089,96.0
4608.0,-11.632662,96.0
4704.0,-8.295709,96.0
4800.0,-12.835719,96.0
4896.0,-11.504774,96.0
4992.0,-12.598365,96.0
5088.0,-12.257816,96.0
5184.0,-11.805758,96.0
5280.0,-8.975394,96.0
5376.0,-8.569483,96.0
5472.0,-10.814518,96.0
5568.0,-11.861066,96.0
5664.0,-10.089552,96.0
5760.0,-12.596886,96.0
5856.0,-11.870264,96.0
5952.0,-11.451645,96.0
6048.0,-8.619199,96.0
6144.0,-10.933378,96.0
6240.0,-9.891869,96.0
6336.0,-12.393122,96.0
6432.0,-8.955354,96.0
6528.0,-12.10743,96.0
6624.0,-9.081542,96.0
6720.0,-10.570578,96.0
6816.0,-12.522883,96.0
6912.0,-11.825247,96.0
7008.0,-12.524552,96.0
7104.0,-9.45287,96.0
7200.0,-12.894186,96.0
7296.0,-8.513323,96.0
7392.0,-12.02296,96.0
7488.0,-12.10017,96.0
7584.0,-11.554846,96.0
7680.0,-11.847287,96.0
7776.0,-12.055381,96.0
7872.0,-12.676539,96.0
7968.0,-9.383839,96.0
8064.0,-12.624473,96.0
8160.0,-12.007749,96.0
8256.0,-10.438894,96.0
8352.0,-12.084883,96.0
8448.0,-9.672006,96.0
8544.0,-9.537992,96.0
8640.0,-8.713225,96.0
8736.0,-11.550127,96.0
8832.0,-10.989937,96.0
8928.0,-11.87909,96.0
9024.0,-10.358691,96.0
9120.0,-11.466906,96.0
9216.0,-11.777819,96.0
9312.0,-11.504755,96.0
9408.0,-10.057184,96.0
9504.0,-7.399223,96.0
9600.0,-11.373849,96.0
9696.0,-11.534225,96.0
9792.0,-12.364595,96.0
9888.0,-11.065574,96.0
9984.0,-12.513911,96.0
10080.0,-10.427584,96.0
10176.0,-9.685542,96.0
10272.0,-12.485431,96.0
10368.0,-11.886373,96.0
10464.0,-11.86244,96.0
10560.0,-9.230774,96.0
10656.0,-11.961319,96.0
10752.0,-8.779599,96.0
10848.0,-11.945147,96.0
10944.0,-12.49295,96.0
11040.0,-10.599817,96.0
11136.0,-9.471975,96.0
11232.0,-11.398599,96.0
11328.0,-12.495291,96.0
11424.0,-12.451594,96.0
11520.0,-11.980411,96.0
11616.0,-11.744928,96.0
11712.0,-11.083784,96.0
11808.0,-12.55913,96.0
