timesteps,episode_reward,episode_length
96.0,-11.570116,96.0
192.0,-13.63405,96.0
288.0,-13.708429,96.0
384.0,-14.381574,96.0
480.0,-14.650703,96.0
576.0,-15.339113,96.0
672.0,-9.843584,96.0
768.0,-12.71031,96.0
864.0,-14.875461,96.0
960.0,-11.03771,96.0
1056.0,-15.501365,96.0
1152.0,-15.136522,96.0
1248.0,-12.723992,96.0
1344.0,-13.708234,96.0
1440.0,-12.99656,96.0
1536.0,-13.125655,96.0
1632.0,-14.309422,96.0
1728.0,-13.828214,96.0
1824.0,-15.265951,96.0
1920.0,-14.559378,96.0
2016.0,-14.956753,96.0
2112.0,-13.823119,96.0
2208.0,-14.944713,96.0
2304.0,-14.236043,96.0
2400.0,-12.928739,96.0
2496.0,-13.777987,96.0
2592.0,-15.422893,96.0
2688.0,-14.607696,96.0
2784.0,-14.95199,96.0
2880.0,-14.623408,96.0
2976.0,-14.672385,96.0
3072.0,-14.41065,96.0
3168.0,-10.5228,96.0
3264.0,-15.398118,96.0
3360.0,-15.67016,96.0
3456.0,-11.247612,96.0
3552.0,-15.301715,96.0
3648.0,-15.396866,96.0
3744.0,-13.816344,96.0
3840.0,-14.069063,96.0
3936.0,-14.145483,96.0
4032.0,-13.754698,96.0
4128.0,-13.753075,96.0
4224.0,-13.752992,96.0
4320.0,-11.562376,96.0
4416.0,-14.356508,96.0
4512.0,-14.641943,96.0
4608.0,-15.168292,96.0
4704.0,-14.70977,96.0
4800.0,-13.13894,96.0
4896.0,-13.092664,96.0
4992.0,-14.494773,96.0
5088.0,-14.007455,96.0
5184.0,-14.441239,96.0
5280.0,-15.039255,96.0
5376.0,-10.28393,96.0
5472.0,-15.275683,96.0
5568.0,-14.180309,96.0
5664.0,-13.502996,96.0
5760.0,-14.343796,96.0
5856.0,-13.912862,96.0
5952.0,-12.787041,96.0
6048.0,-13.894229,96.0
6144.0,-13.819724,96.0
6240.0,-14.361175,96.0
6336.0,-13.658968,96.0
6432.0,-15.210456,96.0
6528.0,-13.730584,96.0
6624.0,-10.010646,96.0
6720.0,-14.219353,96.0
6816.0,-13.411828,96.0
6912.0,-14.472274,96.0
7008.0,-14.84837,96.0
7104.0,-13.573202,96.0
7200.0,-14.037635,96.0
7296.0,-14.106343,96.0
7392.0,-13.757432,96.0
7488.0,-14.248598,96.0
7584.0,-14.943735,96.0
7680.0,-14.144253,96.0
7776.0,-14.404773,96.0
7872.0,-15.067234,96.0
7968.0,-13.057752,96.0
8064.0,-14.894963,96.0
8160.0,-13.457601,96.0
8256.0,-12.743879,96.0
8352.0,-11.355618,96.0
