timesteps,episode_reward,episode_length
96.0,-13.918714,96.0
192.0,-11.557869,96.0
288.0,-13.867283,96.0
384.0,-14.667387,96.0
480.0,-15.956558,96.0
576.0,-13.233143,96.0
672.0,-13.310542,96.0
768.0,-12.884153,96.0
864.0,-13.985316,96.0
960.0,-14.563139,96.0
1056.0,-14.250428,96.0
1152.0,-12.347902,96.0
1248.0,-12.534052,96.0
1344.0,-11.283951,96.0
1440.0,-12.495363,96.0
1536.0,-12.597574,96.0
1632.0,-14.076559,96.0
1728.0,-14.754681,96.0
1824.0,-14.578094,96.0
1920.0,-14.968402,96.0
2016.0,-13.257062,96.0
2112.0,-13.842618,96.0
2208.0,-13.389552,96.0
2304.0,-12.687093,96.0
2400.0,-15.991977,96.0
2496.0,-15.716884,96.0
2592.0,-12.915865,96.0
2688.0,-13.108569,96.0
2784.0,-14.315928,96.0
2880.0,-12.583808,96.0
2976.0,-12.82455,96.0
3072.0,-13.816216,96.0
3168.0,-13.073568,96.0
3264.0,-14.163428,96.0
3360.0,-12.883021,96.0
3456.0,-14.73135,96.0
3552.0,-11.701978,96.0
3648.0,-13.339548,96.0
3744.0,-14.031672,96.0
3840.0,-12.123213,96.0
3936.0,-14.333961,96.0
4032.0,-14.017102,96.0
4128.0,-12.965774,96.0
4224.0,-14.963206,96.0
4320.0,-13.132694,96.0
4416.0,-13.532734,96.0
4512.0,-14.373565,96.0
4608.0,-12.016533,96.0
4704.0,-14.435907,96.0
4800.0,-11.45718,96.0
4896.0,-13.345935,96.0
4992.0,-14.896898,96.0
5088.0,-12.980482,96.0
5184.0,-12.436478,96.0
5280.0,-14.15092,96.0
5376.0,-13.464462,96.0
5472.0,-13.440403,96.0
5568.0,-13.140566,96.0
5664.0,-14.614251,96.0
5760.0,-13.052983,96.0
5856.0,-13.572762,96.0
5952.0,-12.36621,96.0
6048.0,-14.060075,96.0
6144.0,-12.165558,96.0
6240.0,-14.805208,96.0
6336.0,-13.044695,96.0
6432.0,-14.111139,96.0
6528.0,-13.413858,96.0
6624.0,-12.901927,96.0
6720.0,-15.297708,96.0
6816.0,-14.925554,96.0
6912.0,-13.916641,96.0
7008.0,-12.012958,96.0
7104.0,-13.019625,96.0
7200.0,-12.821229,96.0
7296.0,-11.445019,96.0
7392.0,-14.426232,96.0
7488.0,-13.460482,96.0
7584.0,-12.402279,96.0
7680.0,-13.146591,96.0
7776.0,-13.99542,96.0
7872.0,-13.250553,96.0
7968.0,-14.849765,96.0
8064.0,-13.464329,96.0
8160.0,-14.329165,96.0
8256.0,-13.954887,96.0
8352.0,-11.43456,96.0
8448.0,-14.670022,96.0
8544.0,-12.638243,96.0
8640.0,-13.352028,96.0
8736.0,-14.730833,96.0
8832.0,-14.159346,96.0
8928.0,-14.730569,96.0
9024.0,-13.300982,96.0
9120.0,-13.14595,96.0
9216.0,-14.460569,96.0
9312.0,-12.814028,96.0
9408.0,-13.991139,96.0
9504.0,-12.765013,96.0
9600.0,-12.794307,96.0
9696.0,-13.384701,96.0
9792.0,-14.152371,96.0
9888.0,-14.044462,96.0
9984.0,-14.476639,96.0
10080.0,-13.246115,96.0
10176.0,-14.636958,96.0
10272.0,-14.127479,96.0
10368.0,-13.999487,96.0
10464.0,-14.202621,96.0
10560.0,-12.985783,96.0
10656.0,-13.676193,96.0
10752.0,-13.919743,96.0
10848.0,-14.429173,96.0
10944.0,-14.120552,96.0
11040.0,-11.222437,96.0
11136.0,-14.581663,96.0
11232.0,-14.712895,96.0
