timesteps,episode_reward,episode_length
96.0,-14.300419,96.0
192.0,-15.117247,96.0
288.0,-14.623332,96.0
384.0,-13.886347,96.0
480.0,-15.636912,96.0
576.0,-12.564064,96.0
672.0,-9.503756,96.0
768.0,-12.7099,96.0
864.0,-14.497648,96.0
960.0,-15.132769,96.0
1056.0,-15.957732,96.0
1152.0,-10.465542,96.0
1248.0,-14.182958,96.0
1344.0,-14.73184,96.0
1440.0,-15.88935,96.0
1536.0,-14.567898,96.0
1632.0,-14.541738,96.0
1728.0,-13.478207,96.0
1824.0,-13.811872,96.0
1920.0,-10.342977,96.0
2016.0,-13.946669,96.0
2112.0,-15.665082,96.0
2208.0,-14.43776,96.0
2304.0,-14.068261,96.0
2400.0,-14.867457,96.0
2496.0,-14.51142,96.0
2592.0,-12.531822,96.0
2688.0,-10.303339,96.0
2784.0,-13.160304,96.0
2880.0,-14.259668,96.0
2976.0,-15.201251,96.0
3072.0,-14.198736,96.0
3168.0,-13.993181,96.0
3264.0,-14.432871,96.0
3360.0,-13.723764,96.0
3456.0,-15.444951,96.0
3552.0,-9.903667,96.0
3648.0,-14.643552,96.0
3744.0,-14.650038,96.0
3840.0,-14.230474,96.0
3936.0,-14.141902,96.0
4032.0,-14.299239,96.0
4128.0,-14.60211,96.0
4224.0,-15.144037,96.0
4320.0,-14.945424,96.0
4416.0,-14.360585,96.0
4512.0,-15.295875,96.0
4608.0,-10.636098,96.0
4704.0,-14.079926,96.0
4800.0,-14.779384,96.0
4896.0,-14.977082,96.0
4992.0,-10.68168,96.0
5088.0,-13.321845,96.0
5184.0,-14.828987,96.0
5280.0,-15.184199,96.0
5376.0,-10.834716,96.0
5472.0,-14.587731,96.0
5568.0,-14.667194,96.0
5664.0,-15.233122,96.0
5760.0,-15.333955,96.0
5856.0,-14.545941,96.0
5952.0,-16.045978,96.0
6048.0,-15.184158,96.0
6144.0,-10.49016,96.0
6240.0,-13.707021,96.0
6336.0,-13.853587,96.0
6432.0,-14.283788,96.0
6528.0,-14.697999,96.0
6624.0,-15.646797,96.0
6720.0,-15.414272,96.0
6816.0,-13.656545,96.0
6912.0,-15.390522,96.0
7008.0,-14.669454,96.0
7104.0,-15.46567,96.0
7200.0,-15.271942,96.0
7296.0,-15.150821,96.0
7392.0,-15.243044,96.0
7488.0,-14.62387,96.0
7584.0,-14.199297,96.0
7680.0,-14.82386,96.0
7776.0,-13.566188,96.0
7872.0,-15.67894,96.0
