timesteps,episode_reward,episode_length
96.0,-13.244364,96.0
192.0,-12.623812,96.0
288.0,-12.642353,96.0
384.0,-10.374531,96.0
480.0,-12.627924,96.0
576.0,-9.876149,96.0
672.0,-13.072422,96.0
768.0,-12.570507,96.0
864.0,-13.196067,96.0
960.0,-13.671975,96.0
1056.0,-12.454857,96.0
1152.0,-13.558763,96.0
1248.0,-13.434552,96.0
1344.0,-12.458747,96.0
1440.0,-13.089859,96.0
1536.0,-12.267052,96.0
1632.0,-11.257248,96.0
1728.0,-12.761863,96.0
1824.0,-13.018542,96.0
1920.0,-12.250074,96.0
2016.0,-13.584481,96.0
2112.0,-11.488248,96.0
2208.0,-13.779859,96.0
2304.0,-11.061441,96.0
2400.0,-12.67325,96.0
2496.0,-13.274441,96.0
2592.0,-13.285593,96.0
2688.0,-12.859088,96.0
2784.0,-12.423929,96.0
2880.0,-13.62255,96.0
2976.0,-9.888334,96.0
3072.0,-13.417606,96.0
3168.0,-11.775309,96.0
3264.0,-13.394834,96.0
3360.0,-12.674049,96.0
3456.0,-13.590597,96.0
3552.0,-12.877001,96.0
3648.0,-13.246389,96.0
3744.0,-13.250038,96.0
3840.0,-11.023472,96.0
3936.0,-12.862235,96.0
4032.0,-13.258079,96.0
4128.0,-9.857418,96.0
4224.0,-13.087636,96.0
4320.0,-12.581622,96.0
4416.0,-11.892781,96.0
4512.0,-13.587473,96.0
4608.0,-13.020757,96.0
4704.0,-10.585655,96.0
4800.0,-12.574988,96.0
4896.0,-13.250591,96.0
4992.0,-12.485582,96.0
5088.0,-11.748686,96.0
5184.0,-12.850624,96.0
5280.0,-12.370458,96.0
5376.0,-12.467342,96.0
5472.0,-10.878863,96.0
5568.0,-12.981023,96.0
5664.0,-12.417996,96.0
5760.0,-13.902406,96.0
5856.0,-13.031555,96.0
5952.0,-10.017081,96.0
6048.0,-13.374495,96.0
6144.0,-11.362223,96.0
6240.0,-13.265729,96.0
6336.0,-13.079964,96.0
6432.0,-13.003197,96.0
6528.0,-13.570205,96.0
6624.0,-10.911505,96.0
6720.0,-13.32815,96.0
6816.0,-13.2235,96.0
6912.0,-10.815512,96.0
7008.0,-13.484276,96.0
7104.0,-8.386978,96.0
7200.0,-13.157929,96.0
7296.0,-13.137097,96.0
7392.0,-11.548951,96.0
7488.0,-10.117509,96.0
7584.0,-12.048218,96.0
7680.0,-13.093389,96.0
7776.0,-13.242798,96.0
7872.0,-12.667331,96.0
7968.0,-13.733909,96.0
8064.0,-12.458883,96.0
8160.0,-13.449451,96.0
8256.0,-13.436944,96.0
8352.0,-12.33672,96.0
8448.0,-13.476581,96.0
8544.0,-9.426094,96.0
8640.0,-12.74858,96.0
8736.0,-11.918719,96.0
8832.0,-12.738373,96.0
8928.0,-13.174977,96.0
9024.0,-12.778883,96.0
9120.0,-11.167748,96.0
9216.0,-13.1017,96.0
9312.0,-12.720711,96.0
9408.0,-11.666163,96.0
9504.0,-13.330999,96.0
9600.0,-10.223246,96.0
9696.0,-13.437733,96.0
9792.0,-13.395399,96.0
9888.0,-12.297175,96.0
9984.0,-12.36016,96.0
10080.0,-12.246437,96.0
10176.0,-11.591757,96.0
10272.0,-11.224368,96.0
10368.0,-12.684933,96.0
10464.0,-12.652848,96.0
10560.0,-10.563189,96.0
10656.0,-12.852451,96.0
10752.0,-8.438367,96.0
10848.0,-13.040374,96.0
10944.0,-9.425346,96.0
11040.0,-12.683497,96.0
11136.0,-12.070646,96.0
11232.0,-13.367584,96.0
11328.0,-13.382553,96.0
11424.0,-10.525861,96.0
11520.0,-13.272873,96.0
11616.0,-12.015177,96.0
11712.0,-11.59138,96.0
11808.0,-13.384048,96.0
11904.0,-13.112779,96.0
12000.0,-13.541568,96.0
12096.0,-13.064507,96.0
12192.0,-13.161602,96.0
12288.0,-12.424741,96.0
12384.0,-12.72024,96.0
12480.0,-11.654147,96.0
12576.0,-11.08836,96.0
12672.0,-12.945147,96.0
12768.0,-12.609597,96.0
12864.0,-12.102358,96.0
12960.0,-13.144702,96.0
13056.0,-12.614048,96.0
13152.0,-12.873486,96.0
13248.0,-13.398534,96.0
13344.0,-12.949931,96.0
13440.0,-11.267298,96.0
13536.0,-11.221745,96.0
13632.0,-12.570747,96.0
13728.0,-12.965486,96.0
13824.0,-13.769641,96.0
