timesteps,episode_reward,episode_length
96.0,-8.999337,96.0
192.0,-9.090313,96.0
288.0,-9.706083,96.0
384.0,-12.426492,96.0
480.0,-11.887455,96.0
576.0,-11.424996,96.0
672.0,-10.381533,96.0
768.0,-9.479947,96.0
864.0,-9.940561,96.0
960.0,-9.721314,96.0
1056.0,-8.586525,96.0
1152.0,-10.029373,96.0
1248.0,-10.316654,96.0
1344.0,-11.307196,96.0
1440.0,-8.127611,96.0
1536.0,-9.056499,96.0
1632.0,-12.194439,96.0
1728.0,-9.659442,96.0
1824.0,-10.759878,96.0
1920.0,-10.137749,96.0
2016.0,-9.706239,96.0
2112.0,-8.443684,96.0
2208.0,-8.673558,96.0
2304.0,-10.149545,96.0
2400.0,-10.522323,96.0
2496.0,-10.37339,96.0
2592.0,-9.910387,96.0
2688.0,-11.47801,96.0
2784.0,-8.943325,96.0
2880.0,-9.485671,96.0
2976.0,-11.33189,96.0
3072.0,-12.09272,96.0
3168.0,-8.392202,96.0
3264.0,-8.620056,96.0
3360.0,-10.492386,96.0
3456.0,-9.794397,96.0
3552.0,-10.639866,96.0
3648.0,-9.4252,96.0
3744.0,-9.325794,96.0
3840.0,-9.562309,96.0
3936.0,-9.744867,96.0
4032.0,-8.490268,96.0
4128.0,-10.122797,96.0
4224.0,-10.167483,96.0
4320.0,-10.294579,96.0
4416.0,-9.281532,96.0
4512.0,-8.202622,96.0
4608.0,-9.834816,96.0
4704.0,-10.997621,96.0
4800.0,-10.979651,96.0
4896.0,-7.551096,96.0
4992.0,-9.704388,96.0
5088.0,-8.939327,96.0
5184.0,-9.608481,96.0
5280.0,-10.034829,96.0
5376.0,-10.112645,96.0
5472.0,-9.928354,96.0
5568.0,-10.008474,96.0
5664.0,-8.972459,96.0
5760.0,-9.414404,96.0
5856.0,-10.069386,96.0
5952.0,-10.018123,96.0
6048.0,-9.149995,96.0
6144.0,-9.703665,96.0
6240.0,-9.542998,96.0
6336.0,-10.186016,96.0
6432.0,-8.435147,96.0
6528.0,-11.50821,96.0
6624.0,-8.287557,96.0
6720.0,-7.633324,96.0
6816.0,-8.887349,96.0
6912.0,-10.669605,96.0
7008.0,-9.605257,96.0
7104.0,-11.858953,96.0
7200.0,-9.797646,96.0
7296.0,-8.571763,96.0
7392.0,-10.548735,96.0
7488.0,-10.300775,96.0
7584.0,-9.073069,96.0
7680.0,-10.385753,96.0
7776.0,-8.621219,96.0
7872.0,-10.056648,96.0
7968.0,-9.012563,96.0
8064.0,-9.077844,96.0
8160.0,-7.996877,96.0
8256.0,-9.463366,96.0
8352.0,-10.486734,96.0
8448.0,-8.691465,96.0
8544.0,-10.252419,96.0
8640.0,-10.287983,96.0
8736.0,-8.713475,96.0
8832.0,-10.282669,96.0
8928.0,-8.608922,96.0
9024.0,-8.352864,96.0
9120.0,-10.10047,96.0
9216.0,-11.286411,96.0
9312.0,-9.303721,96.0
9408.0,-10.808391,96.0
9504.0,-9.649425,96.0
9600.0,-10.13917,96.0
9696.0,-8.72378,96.0
9792.0,-10.248139,96.0
9888.0,-10.547393,96.0
9984.0,-10.566652,96.0
10080.0,-11.671798,96.0
10176.0,-8.603827,96.0
10272.0,-11.152814,96.0
10368.0,-9.510726,96.0
10464.0,-9.894323,96.0
10560.0,-10.472635,96.0
10656.0,-9.87907,96.0
10752.0,-9.952217,96.0
10848.0,-10.126745,96.0
10944.0,-10.842151,96.0
11040.0,-9.260435,96.0
11136.0,-8.860953,96.0
11232.0,-11.257175,96.0
11328.0,-10.822883,96.0
11424.0,-10.625995,96.0
11520.0,-9.433058,96.0
11616.0,-12.217184,96.0
11712.0,-10.823047,96.0
11808.0,-10.591169,96.0
11904.0,-10.713066,96.0
12000.0,-8.778633,96.0
12096.0,-9.292374,96.0
12192.0,-10.506357,96.0
12288.0,-10.322624,96.0
12384.0,-8.447292,96.0
12480.0,-9.65716,96.0
12576.0,-8.782987,96.0
12672.0,-11.582529,96.0
12768.0,-8.41704,96.0
12864.0,-11.097127,96.0
12960.0,-8.532622,96.0
13056.0,-9.925149,96.0
13152.0,-9.254115,96.0
13248.0,-12.110604,96.0
13344.0,-9.014726,96.0
13440.0,-10.065345,96.0
13536.0,-10.163502,96.0
13632.0,-9.437513,96.0
13728.0,-9.349089,96.0
13824.0,-8.890666,96.0
13920.0,-8.905729,96.0
14016.0,-9.964833,96.0
14112.0,-10.114773,96.0
14208.0,-8.697457,96.0
14304.0,-7.704203,96.0
14400.0,-11.561411,96.0
14496.0,-8.545955,96.0
14592.0,-10.163676,96.0
14688.0,-8.937945,96.0
14784.0,-9.540448,96.0
14880.0,-10.677247,96.0
14976.0,-9.183487,96.0
15072.0,-9.63141,96.0
15168.0,-9.395153,96.0
15264.0,-9.452191,96.0
15360.0,-11.044714,96.0
15456.0,-12.151528,96.0
15552.0,-9.898728,96.0
15648.0,-8.850866,96.0
15744.0,-10.441509,96.0
15840.0,-9.351092,96.0
15936.0,-9.783408,96.0
16032.0,-9.08165,96.0
16128.0,-9.845887,96.0
16224.0,-9.850264,96.0
16320.0,-9.082952,96.0
16416.0,-8.412024,96.0
16512.0,-8.362899,96.0
16608.0,-9.325616,96.0
16704.0,-7.526096,96.0
16800.0,-9.52461,96.0
16896.0,-9.172396,96.0
16992.0,-11.280966,96.0
17088.0,-10.468007,96.0
17184.0,-10.459474,96.0
17280.0,-9.910053,96.0
17376.0,-8.713094,96.0
17472.0,-8.573332,96.0
17568.0,-9.051266,96.0
17664.0,-8.431148,96.0
17760.0,-10.840988,96.0
17856.0,-10.046027,96.0
17952.0,-9.24861,96.0
18048.0,-9.212227,96.0
18144.0,-7.878529,96.0
18240.0,-9.300522,96.0
18336.0,-9.681325,96.0
18432.0,-11.8353,96.0
18528.0,-9.449829,96.0
18624.0,-10.298926,96.0
18720.0,-9.407333,96.0
18816.0,-9.675193,96.0
18912.0,-10.206049,96.0
19008.0,-8.757996,96.0
19104.0,-10.030624,96.0
19200.0,-10.772159,96.0
19296.0,-9.622075,96.0
19392.0,-10.062018,96.0
19488.0,-8.625789,96.0
19584.0,-10.429761,96.0
19680.0,-9.821917,96.0
19776.0,-9.010049,96.0
19872.0,-10.234115,96.0
19968.0,-10.278433,96.0
20064.0,-9.695183,96.0
20160.0,-9.641094,96.0
20256.0,-10.869142,96.0
20352.0,-8.832888,96.0
20448.0,-8.436316,96.0
20544.0,-10.532587,96.0
20640.0,-9.922779,96.0
20736.0,-8.946754,96.0
20832.0,-9.070656,96.0
20928.0,-8.311063,96.0
21024.0,-9.615912,96.0
21120.0,-9.136285,96.0
21216.0,-10.050014,96.0
21312.0,-12.301462,96.0
21408.0,-10.097986,96.0
21504.0,-9.110625,96.0
21600.0,-9.419815,96.0
21696.0,-10.350915,96.0
21792.0,-8.596267,96.0
21888.0,-10.509681,96.0
21984.0,-9.833711,96.0
22080.0,-9.694523,96.0
22176.0,-8.114792,96.0
22272.0,-9.202014,96.0
22368.0,-8.930425,96.0
22464.0,-11.013658,96.0
22560.0,-10.844479,96.0
22656.0,-9.930711,96.0
22752.0,-10.0786,96.0
22848.0,-7.854872,96.0
22944.0,-9.160019,96.0
23040.0,-11.042882,96.0
23136.0,-9.419673,96.0
23232.0,-10.664551,96.0
23328.0,-9.859231,96.0
23424.0,-9.957132,96.0
23520.0,-11.821002,96.0
23616.0,-10.727199,96.0
23712.0,-10.110666,96.0
23808.0,-10.265674,96.0
23904.0,-8.454537,96.0
24000.0,-10.636025,96.0
24096.0,-9.22697,96.0
24192.0,-9.854482,96.0
24288.0,-9.400096,96.0
24384.0,-11.920316,96.0
24480.0,-9.117217,96.0
24576.0,-10.277238,96.0
24672.0,-9.506837,96.0
24768.0,-8.797535,96.0
24864.0,-8.333847,96.0
24960.0,-8.40823,96.0
25056.0,-10.386677,96.0
25152.0,-9.082544,96.0
25248.0,-8.266944,96.0
25344.0,-9.770041,96.0
25440.0,-9.156066,96.0
25536.0,-8.690225,96.0
25632.0,-10.205867,96.0
25728.0,-11.211061,96.0
25824.0,-9.420866,96.0
25920.0,-9.207568,96.0
26016.0,-8.613219,96.0
26112.0,-9.783058,96.0
26208.0,-11.449669,96.0
26304.0,-11.59037,96.0
26400.0,-9.971539,96.0
26496.0,-9.864076,96.0
26592.0,-10.330838,96.0
26688.0,-10.551138,96.0
26784.0,-8.883189,96.0
26880.0,-9.202476,96.0
26976.0,-11.630909,96.0
27072.0,-10.347123,96.0
27168.0,-8.079766,96.0
27264.0,-9.690499,96.0
27360.0,-12.111961,96.0
27456.0,-9.923069,96.0
27552.0,-9.446794,96.0
27648.0,-8.515352,96.0
27744.0,-9.064739,96.0
27840.0,-10.168545,96.0
27936.0,-10.84808,96.0
28032.0,-11.326076,96.0
28128.0,-9.120298,96.0
28224.0,-10.706412,96.0
28320.0,-9.787169,96.0
28416.0,-10.445076,96.0
28512.0,-10.143376,96.0
28608.0,-9.019109,96.0
28704.0,-10.06531,96.0
28800.0,-10.613316,96.0
28896.0,-9.349454,96.0
28992.0,-10.394406,96.0
29088.0,-9.587656,96.0
29184.0,-9.296608,96.0
29280.0,-8.656609,96.0
29376.0,-10.43382,96.0
29472.0,-10.453513,96.0
29568.0,-9.199438,96.0
29664.0,-10.379409,96.0
29760.0,-9.339509,96.0
29856.0,-9.988857,96.0
29952.0,-9.790079,96.0
30048.0,-9.836747,96.0
30144.0,-9.237099,96.0
30240.0,-8.666523,96.0
30336.0,-8.35293,96.0
30432.0,-9.763254,96.0
30528.0,-9.665501,96.0
30624.0,-10.55147,96.0
30720.0,-10.090992,96.0
30816.0,-10.657395,96.0
30912.0,-9.524898,96.0
31008.0,-11.276581,96.0
31104.0,-8.429718,96.0
